1027.2 0
1032.0 0
1036.8 0
1041.6 0
1046.4 0
1051.2 0
1056.0 0
1060.8 0
1065.6 0
1070.4 0
1075.2 0
1080.0 0
1084.8 0
1089.6 0
1094.4 0
1099.2 0
1104.0 0
1108.8 0
1113.6 0
1118.4 0
1123.2 0
1128.0 0
1132.8 0
1137.6 0
1142.4 0
1147.2 0
1152.0 0
1156.8 0
1161.6 0
1166.4 0
1171.2 0
1176.0 0
1180.8 0
1185.6 0
1190.4 0
1195.2 0
1200.0 0
1204.8 0
1209.6 0
1214.4 0
1219.2 0
1224.0 0
1228.8 0
1233.6 0
1238.4 0
1243.2 0
1248.0 0
1252.8 0
1257.6 0
1262.4 0
1267.2 0
1272.0 0
1276.8 0
1281.6 0
1286.4 0
1291.2 0
1296.0 0
1300.8 0
1305.6 0
1310.4 0
1315.2 0
1320.0 0
1324.8 0
1329.6 0
1334.4 0
1339.2 0
1344.0 0
1348.8 0
1353.6 0
1358.4 0
1363.2 0
1368.0 0
1372.8 0
1377.6 0
1382.4 0
1387.2 0
1392.0 0
1396.8 0
1401.6 0
1406.4 0
1411.2 0
1416.0 0
1420.8 0
1425.6 0
1430.4 0
1435.2 0
1440.0 0
1444.8 0
1449.6 0
1454.4 0
1459.2 0
1464.0 0
1468.8 0
1473.6 0
1478.4 0
1483.2 0
1488.0 0
1492.8 0
1497.6 0
1502.4 0
1507.2 0
1512.0 0
1516.8 0
1521.6 0
1526.4 0
1531.2 0
1536.0 0
1540.8 0
1545.6 0
1550.4 0
1555.2 0
1560.0 0
1564.8 0
1569.6 0
1574.4 0
1579.2 0
1584.0 0
1588.8 0
1593.6 0
1598.4 0
1603.2 0
1608.0 0
1612.8 0
1617.6 0
1622.4 0
1627.2 0
1632.0 0
1636.8 0
1641.6 0
1646.4 0
1651.2 0
1656.0 0
1660.8 0
1665.6 0
1670.4 0
1675.2 0
1680.0 0
1684.8 0
1689.6 0
1694.4 0
1699.2 0
1704.0 0
1708.8 0
1713.6 0
1718.4 0
1723.2 0
1728.0 0
1732.8 0
1737.6 0
1742.4 0
1747.2 0
1752.0 0
1756.8 0
1761.6 0
1766.4 0
1771.2 0
1776.0 0
1780.8 0
1785.6 0
1790.4 0
1795.2 0
1800.0 0
1804.8 0
1809.6 0
1814.4 0
1819.2 0
1824.0 0
1828.8 0
1833.6 0
1838.4 0
1843.2 0
1848.0 0
1852.8 0
1857.6 0
1862.4 0
1867.2 0
1872.0 0
1876.8 0
1881.6 0
1886.4 0
1891.2 0
1896.0 0
1900.8 0
1905.6 0
1910.4 0
1915.2 0
1920.0 0
1924.8 0
1929.6 0
1934.4 0
1939.2 0
1944.0 0
1948.8 0
1953.6 0
1958.4 0
1963.2 0
1968.0 0
1972.8 0
1977.6 0
1982.4 0
1987.2 0
1992.0 0
1996.8 0
2001.6 0
2006.4 0
2011.2 0
2016.0 0
2020.8 0
2025.6 0
2030.4 0
2035.2 0
2040.0 0
2044.8 0
2049.6 0
2054.4 0
2059.2 0
2064.0 0
2068.8 0
2073.6 0
2078.4 0
2083.2 0
2088.0 0
2092.8 0
2097.6 0
2102.4 0
2107.2 0
2112.0 0
2116.8 0
2121.6 0
2126.4 0
2131.2 0
2136.0 0
2140.8 0
2145.6 0
2150.4 0
2155.2 0
2160.0 0
2164.8 0
2169.6 0
2174.4 0
2179.2 0
2184.0 0
2188.8 0
2193.6 0
2198.4 0
2203.2 0
2208.0 0
2212.8 0
2217.6 0
2222.4 0
2227.2 0
2232.0 0
2236.8 0
2241.6 0
2246.4 0
2251.2 0
2256.0 0
2260.8 0
2265.6 0
2270.4 0
2275.2 0
2280.0 0
2284.8 0
2289.6 0
2294.4 0
2299.2 0
2304.0 0
2308.8 0
2313.6 0
2318.4 0
2323.2 0
2328.0 0
2332.8 0
2337.6 0
2342.4 0
2347.2 0
2352.0 0
2356.8 0
2361.6 0
2366.4 0
2371.2 0
2376.0 0
2380.8 0
2385.6 0
2390.4 0
2395.2 0
